account_id,node2vec_00,node2vec_01,node2vec_02,node2vec_03,node2vec_04,node2vec_05,node2vec_06,node2vec_07
7598,-0.69261855,-0.48633242,0.9649202,0.6309679,0.29577634,-0.20007509,1.1686878,-0.30603305
723,-1.0158412,-0.22769818,1.4938345,0.6678929,0.51217824,-0.13617955,1.6730498,-0.7239182
2638,-2.2109888,0.3712837,-0.46408722,2.6534941,0.30050394,-1.4753894,0.080881625,0.0712186
11071,-0.83628505,-0.3689299,1.1113042,0.8493408,0.16034605,-0.11009539,1.1899549,-0.12515378
5392,-1.2175084,-0.19236797,1.4262313,0.7421182,0.43236476,-0.20205213,1.6264713,-0.3894373
7606,-1.1047689,-0.5247305,1.7354116,0.4270384,0.05975084,-0.32597053,1.5091445,-0.87831545
9033,-3.8367436,0.17118536,-1.0788472,3.3968859,0.9709017,-2.722342,0.15565117,-0.14747497
8155,-0.07712911,0.08648388,0.123559654,0.08056143,0.082741454,0.10351597,0.11060795,0.11422643
7960,-1.0148238,-0.27143836,1.1600195,0.7511186,0.5108811,-0.21004662,1.3502715,-0.2531811
10263,-0.85015005,-0.22855332,0.81000024,0.5911689,0.44870386,-0.09781572,0.9604177,-0.28236592
10088,-0.97773105,-0.45304328,0.7175053,0.74753463,-0.7347656,-0.24689762,0.59894955,-0.13038833
458,-1.0909333,-0.3605486,0.89014816,0.6744695,0.43833947,-0.059481207,1.1434431,-0.16488387
6950,-1.2101088,-0.58979475,1.6633378,0.42135647,0.1435536,-0.2604635,1.6641498,-0.76317036
3742,-1.2782565,-0.50693494,1.4631633,0.6878132,0.13793057,-0.18784302,1.2301509,-0.44894385
5047,-0.9778679,-0.37413493,1.4069211,0.57400227,0.5207955,-0.2523413,1.4864877,-0.61875314
7965,-1.053447,-0.28727594,1.6284353,0.7697071,0.8549071,-0.41048142,1.6166685,-0.46736798
1977,0.026180983,0.13322717,-0.5622353,0.7794537,0.044197686,-1.0201818,1.631493,-2.047124
8041,-0.78645015,-0.34624678,0.9831377,0.6090105,0.47155875,-0.09871967,1.376495,-0.50391304
6403,0.105591804,-0.122958645,-0.10042049,-0.11400795,-0.07756828,0.11132966,0.024383783,0.049954385
10262,-0.40042028,1.0255075,-0.40100202,1.7941676,-0.030643646,0.0011361563,1.8668264,-0.59755224
2867,-0.9293837,-0.34468007,1.0380604,0.62219965,0.47495088,-0.048792496,1.3837882,-0.50379103
6440,-1.123234,-0.69244874,1.3796,0.8715359,0.05822224,-0.32294616,0.44176194,-0.55061084
4201,-2.213518,0.83661413,-0.4650302,0.86620635,-0.95087093,-1.6737401,0.53736645,-1.7564834
10557,-1.1623324,-0.30063233,1.4856215,0.6191791,0.47289872,-0.17533903,1.4599115,-0.668321
7298,-0.7083178,-0.29822117,0.7286966,0.49106395,0.021014784,-0.20409416,0.86024743,-0.14185289
4919,-1.1640432,-0.66519,1.3592149,0.71373093,-0.024393877,-0.04043161,1.0281943,-0.5464653
7559,-1.1893413,-1.0366588,1.5571073,0.6478908,-0.41922548,-0.46608645,0.7797756,-0.46459788
10513,-1.2204466,-1.01589,1.8374096,0.76610005,-0.36453673,-0.67868114,0.6586392,-0.3518994
5369,-1.2289252,-0.18790002,1.3953109,0.57909876,0.88885134,-0.2744539,1.8403637,-0.51717794
8080,-1.0393206,-0.7854994,1.201266,0.7900541,-0.019182498,-0.31134376,0.64559585,-0.28085613
5245,-1.1163591,-0.15051629,1.4661113,0.7127667,0.08726923,-0.27147213,1.683306,-0.19040589
7722,-1.0032265,-0.33644462,1.2269586,0.55938244,0.43969715,-0.14671236,1.38369,-0.5556766
3279,-0.047780886,0.084625795,-0.103298664,0.08447023,0.1229406,-0.015330911,0.019974604,0.041371197
9020,-0.9787439,-0.25417888,0.9769589,0.75262684,0.5493934,-0.15507796,1.1037816,-0.21467058
1459,-1.2629141,-0.8695239,0.8871985,0.97315425,-1.2110384,-0.6095605,0.40763813,-0.24031979
4841,-1.0752366,-0.33162186,0.7531719,0.48601818,-0.3677618,-0.63222545,1.0319817,0.40044293
6831,-1.2152467,-0.02061925,1.3958313,0.84553576,0.42945492,-0.29117244,1.2646465,-0.08910656
3164,-0.8306904,-0.3050371,0.72660345,0.54638314,0.2598907,-0.06590156,0.883445,-0.25754604
10029,-2.0299156,0.34642115,-0.5201477,2.1718469,0.29100114,-1.1422174,0.095634796,0.027662367
2606,-2.39008,0.15950523,-0.8026892,2.614568,0.5724478,-1.1795105,0.38622627,0.152051
9992,-0.018020615,-0.11469099,0.111231446,0.042189345,0.11017613,0.042445585,-0.112127915,-0.11495054
1507,-0.0839047,-0.7428051,-0.6887879,1.6520015,-0.3935544,-0.6728281,1.197513,0.15536807
7957,-1.4794726,-0.14240608,1.4327863,0.7441877,0.33173808,-0.07308812,1.4602565,-0.42272294
1895,0.026839541,0.12719904,-0.49545258,0.744061,-0.0065437923,-1.2049263,1.6385751,-2.326752
4666,-0.8565261,-0.47728318,1.0550563,0.5117628,0.38909343,-0.17600246,1.3123754,-0.47860402
532,-0.32189634,1.1263595,-0.35018027,1.9252225,-0.21423078,-0.05488477,1.7860017,-0.8025402
10080,-1.2070444,-0.052598625,1.3525583,0.7378032,0.54060346,-0.14713077,1.5796523,-0.3703827
7681,0.114222944,-0.057828143,-0.058165148,0.09496462,-0.10482603,-0.11398627,0.09113026,-0.082563594
1278,-1.1020914,-0.11988442,1.3328615,0.74625516,0.58128566,-0.1745755,1.4600918,-0.37896538
4218,-1.1199473,-0.27138758,1.4436241,0.9511432,0.41325104,-0.33564323,0.98344,-0.118041724
9422,-0.050947785,1.072917,-0.6917705,1.4986418,0.6430266,-0.95011026,2.2599478,-1.5414923
8853,-0.96445376,-0.2887692,1.0209965,0.63226736,0.5484923,-0.09027963,1.4657798,-0.39391783
6956,-1.2009676,-0.18101521,1.5411241,0.81863153,0.57276237,-0.20686688,1.4085339,-0.41230285
4758,-0.7889643,-0.4539774,0.7198807,0.68360674,-0.13682668,-0.32336155,0.3248439,-0.34086734
650,-0.9269374,-0.22557676,1.2730961,0.7545851,0.42337754,-0.09658193,1.6862996,-0.39867562
10113,-1.0974427,-0.44127357,1.2119863,0.79274434,0.3140437,-0.15248547,1.1895785,-0.28967565
8974,-1.2668679,-0.22104122,1.3152182,0.61061615,0.50639296,-0.21459816,1.6065335,-0.44015786
6792,-0.0745085,-0.029062778,-0.0049752146,0.00077466667,0.094551,-0.115223825,-0.07910405,-0.028930426
9113,-1.0611646,-0.3213998,1.406719,0.4945356,0.7084564,-0.23806565,1.7433143,-0.81435245
3170,-1.2541965,-0.39034072,1.539255,0.6151507,0.36060786,-0.21293719,1.5693669,-0.5525095
32,-1.2560815,-0.30363446,1.2255353,0.5642437,0.6627456,-0.21459867,1.3857864,-0.48948672
1220,-1.110989,-0.1610527,1.3910422,0.56768286,0.4767379,-0.19099379,1.8522662,-0.5320183
7806,-1.3187307,-1.1082646,1.9167858,0.6505634,-0.16750316,-0.91366404,0.81706977,-0.16309245
7930,-1.3555282,-1.5171993,-0.8073415,1.0564281,1.862649,-0.8581595,0.9780304,-1.5093626
5909,-1.1801672,-0.42997837,1.6523521,0.94678855,0.5727175,-0.41161683,1.3736031,-0.18997052
7790,-0.9448009,-0.55207425,1.1201534,1.0163606,-0.619017,-0.39296564,0.61075145,0.06361709
6955,-1.1066418,-0.23220794,1.4456496,0.84047323,0.3773344,-0.23144595,1.4934151,-0.17974354
7508,-1.9889249,0.25450104,-0.59105986,2.4361272,0.4450372,-1.0618622,0.23220727,0.24787787
3305,-2.335583,0.062897466,-0.9236181,1.1344695,1.4377717,-0.38343963,1.267165,-0.5494068
10370,-1.2658917,-0.15938206,1.3962139,0.77332634,0.38903266,-0.122265786,1.5350273,-0.40752017
4967,-0.023953423,-0.011619404,-0.08805002,-0.07875642,0.12379095,-0.06225437,-0.092965916,-0.12409337
5110,-0.094955444,0.06057957,-0.05059479,-0.12270717,-0.02555041,-0.023431942,0.07048839,-0.077043414
7313,-1.3429838,-0.23393501,1.3362867,0.5993563,0.7217663,-0.16241394,1.6048087,-0.56666
10085,-1.2641289,-0.21031854,1.4497235,0.5996397,0.4721539,-0.28374875,1.6833899,-0.44194642
8213,-0.10433592,0.1077926,-0.02709739,-0.017618448,0.103967115,-0.117359385,-0.03813921,-0.07530576
10891,0.39759228,-0.4150075,-0.19131182,1.870343,0.11671935,-1.7131591,0.47532067,-1.1386187
4276,-1.2313693,-0.1524373,1.4740802,0.72878647,0.4892663,-0.28192586,1.5042473,-0.31969923
42,-1.0992073,-0.42275575,1.3139848,0.36874238,0.70268846,-0.27527234,1.7374823,-0.72172976
6059,-1.0136774,-0.0877866,1.6775148,0.645276,0.607355,-0.3354347,1.8110182,-0.6555942
6259,0.11600974,0.10789508,0.08494519,-0.04544708,0.053035468,0.054489195,-0.07519624,0.10784547
8954,-1.0358142,-0.27814755,1.2322767,0.655193,0.50354815,-0.2484586,1.4294221,-0.2979889
7506,-0.33139643,-0.8996186,-1.121329,1.0793447,-0.021504175,-0.74125993,1.247139,-0.41617683
7800,-0.7195217,-1.5301608,-0.34770554,1.1839097,-0.7306653,-0.5501875,0.30731925,-0.9027975
473,-2.3737187,0.71747386,-0.71216017,0.85732687,-0.9800213,-1.3892581,0.74781984,-1.4064405
6429,-1.0259356,-0.21331882,1.3485264,0.75624543,0.6620834,-0.22318755,1.5787623,-0.34676898
33,-1.1519108,-0.3886926,1.0785338,0.72061044,-0.3870937,-0.16802496,1.1566503,0.009813198
6784,-0.83791953,-0.47157165,0.71926975,0.80904466,-1.0597873,-0.46108013,0.7734287,0.013959803
9454,-2.0846763,0.2282852,-1.0913922,0.49463263,-1.2235037,-0.93298703,1.6041481,-1.5265063
10657,0.018005043,-0.108903274,-0.06573917,-0.04241383,-0.083553866,-0.07341266,0.051807806,0.0017966479
3399,-1.517934,0.42933774,-0.35060367,1.5996085,0.08287687,-0.94004935,0.062034328,-0.10806796
994,-0.96745455,-0.30397126,1.0181298,0.5558288,0.42231533,-0.11324307,1.1837196,-0.4676986
222,-0.8199061,-0.8082926,1.1852505,0.7122808,-0.09590312,0.056421287,1.190068,-0.7353056
5391,-0.80248433,-0.39616036,1.2406943,0.71653277,0.042511582,-0.22671218,1.1655266,-0.34987715
173,0.07840787,-0.118488416,-0.02144219,0.1100184,0.12383179,0.047813103,0.0208814,-0.019601032
9011,0.17810856,0.20068558,-0.4602489,0.98815906,0.012840975,-1.2168028,1.8403231,-2.254005
8972,-1.1508522,-0.46229693,1.248734,0.91288865,-0.6174234,-0.3180775,1.0148832,0.10606511
6809,-1.1851635,-1.2295215,1.7910172,0.5196964,-0.3437663,-0.58205885,1.0624435,-0.55152595
7646,0.02865544,0.046783835,-0.11770558,0.12473604,0.013429895,0.06985493,0.11322993,-0.08583839
10954,-0.94045955,-0.19844285,0.7210411,0.57779735,0.40308306,-0.11146541,1.0217562,-0.20008336
5917,-2.3795242,0.6764379,-0.6880675,0.81233716,-1.0989914,-1.5270165,0.77825207,-1.701023
8541,-0.88270116,-0.2879777,0.94086456,0.7175685,0.34385467,-0.14933702,0.9384737,-0.24552225
7603,-0.87660617,-0.24168476,1.4049556,0.78780997,0.6673937,-0.18593705,1.4285238,-0.5332299
6817,0.01021412,0.123439714,-0.08967888,-0.06439261,-0.0030094385,0.09911761,0.0980216,0.10000515
8196,-1.1028574,-0.9837506,1.8391569,0.46495858,-0.47766036,-0.54361457,1.3517845,-0.56869006
10958,0.11261889,-0.006347105,-0.050483048,-0.038135782,0.1207013,0.08990012,0.096100956,0.050304428
1212,-1.146046,-0.33063164,1.2268851,0.700688,0.64555496,-0.31294072,1.5377252,-0.14465062
7974,-1.2510967,0.24286014,2.1234446,0.81259,0.53680545,-1.1818943,0.8409464,0.03819183
2588,-1.3531917,0.3121386,2.1288779,0.8025973,0.53520286,-1.1649199,0.88626796,0.06177073
4289,-0.70294774,-0.016533475,0.5904846,0.47909725,0.18718114,-0.12311889,0.8891523,-0.15843537
2316,-1.2018331,-0.89778453,1.29185,0.70734197,-0.2258452,0.046052143,1.0664709,-0.6327198
3166,-1.1343367,-0.6404508,1.2704186,0.5532833,-0.43839484,-0.19326852,1.1844126,-0.4389411
4936,0.0011862069,0.088713884,0.0071644485,-0.11174087,0.013354793,-0.07168254,0.03079325,0.049889103
4282,-0.67899823,-0.30730647,0.71051085,0.59484154,0.15554368,-0.07417486,0.8901953,-0.26027358
9186,-0.6641599,-0.28890908,0.62992835,0.7278076,0.2826022,-0.05913902,0.83899814,-0.24409834
2799,0.042419717,0.106939286,0.059426025,0.10485704,0.016605213,-0.049310163,0.07564004,-0.011516079
6624,-1.3177994,-0.29726258,1.2630109,0.41430745,0.6572765,-0.24568199,1.6560043,-0.51406974
3168,-0.73124117,-0.5403898,0.77235276,0.5645789,-0.36368978,-0.23944691,0.7413845,-0.2517684
780,0.0681739,0.11247875,0.04352057,-0.02569504,-0.068832114,0.019592226,0.062281474,0.11202437
8075,-0.88228554,-0.12477195,0.67354244,0.6313118,0.23179357,-0.06088604,0.97630596,-0.17649226
10072,-0.7625747,-0.37295422,0.67806435,0.41137186,0.2955885,-0.17704807,0.71417415,-0.3133566
3169,-0.95282006,-0.5677107,1.2823464,0.5913644,0.43397206,-0.2882254,1.3873768,-0.36801142
558,-0.9186292,-0.5219805,0.95091057,0.47724378,0.17385167,-0.1986592,0.9372202,-0.2755548
2802,-1.3161037,-2.0556612,1.2564278,0.7618787,0.9011898,-1.1135687,0.17724487,0.15881895
4751,-1.2369485,-0.15205473,1.5368881,0.67437124,0.5494246,-0.24691586,1.5910566,-0.4882324
4674,-0.28515354,1.0401345,-0.40552017,1.6553011,0.0720231,-0.15108041,1.875314,-0.5650622
6430,-1.140952,-0.37524733,1.3568769,0.8674162,0.22697106,-0.12834263,1.3348203,-0.29643795
7959,-1.185481,-0.32699183,1.3482697,0.7742849,0.5745475,-0.13007098,1.1224543,-0.5671067
5626,-0.45113933,1.0860189,-0.6216039,1.9745976,0.0021517938,0.10615696,2.048384,-0.84348285
5039,-0.018286541,-0.11578916,-0.105352834,-0.0020875484,-0.08703394,-0.048961774,-0.04357718,-0.10373174
6294,-0.054993525,0.0125539005,-0.12122244,-0.115044296,-0.007512808,0.04669167,-0.031403348,0.094349936
4920,-1.0763199,-1.7726617,-0.6126813,0.8009664,0.7062196,-1.4567251,0.5804103,-0.823713
3584,-0.54359704,-0.4341128,0.46139994,0.89195037,-1.0579613,-0.43646508,0.7220911,-0.08096423
777,0.11365405,0.09251182,0.08627519,0.10679695,-0.0023981184,-0.124483466,-0.043865085,0.0037139207
4724,0.027826667,0.05325763,0.06195779,0.07883002,-0.08402847,0.09810065,-0.07644354,0.031085849
5397,-0.86554676,-0.2851703,0.91155773,0.5114961,0.3992332,-0.12561119,1.2181485,-0.49743125
5919,-4.1270843,0.94590056,-1.9314891,1.3186568,-1.2110548,-2.2644086,1.9099705,-1.9205288
2325,-3.8139887,0.8837682,-2.090326,1.5022959,-1.0821443,-2.3450866,1.7706269,-1.9461279
5236,-0.57924074,-1.1310484,0.18477203,2.03275,-1.292891,-0.83934224,0.054512534,-1.6452055
5625,-0.86428565,-0.34681067,1.074947,0.6421317,0.4178735,-0.15367045,1.1772362,-0.44692832
3829,-2.0607083,0.51902324,-0.8438487,0.7622336,-0.97336245,-1.0506266,0.8827792,-1.5706928
6659,-0.04056799,-0.0603715,0.7085237,1.6397545,-1.0122793,-0.35537866,0.39907983,-0.9634476
6280,-0.63012576,-0.614181,0.6071984,1.5976027,-1.7566029,-1.0301738,0.58122456,-0.485584
568,-1.028257,-0.2868467,0.77790517,1.2977549,-1.9955416,-2.206746,1.3503884,0.6330213
9633,0.13815778,0.12139848,-0.5518748,0.9897727,0.016104857,-1.2325302,1.8653755,-2.2953844
6618,-1.4402452,-0.054929588,1.2605891,0.5929163,0.44520393,-0.09985157,1.5089451,-0.4700748
7612,-0.75713605,-0.35635063,0.8705557,0.59814566,0.1838562,-0.1433197,1.0442373,-0.23177715
5127,0.022753367,0.17577043,-0.5437077,0.9075974,0.0787518,-1.2072474,1.8918356,-2.381937
216,0.05099982,0.039481208,0.08325453,0.06793259,0.04436539,0.11677593,-0.057717502,-0.070616424
8311,0.108838096,0.12514724,-0.52113557,0.8866767,0.17699821,-1.1890601,1.72615,-2.3142936
7954,-0.97282976,-0.45932746,0.8884667,0.69719106,0.33991617,-0.057044476,1.0821877,-0.24109973
3977,-0.7762416,-0.25789577,0.62724787,0.5633297,0.46010357,-0.111304484,0.9710792,-0.24397343
5253,-1.7916275,0.56141806,-0.6803882,0.6454265,-0.98100746,-1.1785623,0.7914859,-1.3354467
7910,0.038801506,0.09012845,-0.04040417,-0.041787714,-0.11918849,0.04622829,-0.11918776,0.040038183
1976,-0.06697844,0.08418976,0.06728658,-0.11109668,-0.11809842,0.032243952,-0.042245626,-0.040739834
36,-1.0099871,-0.8424793,1.8119487,0.6809878,-0.29933104,-0.47146899,1.5115513,-0.32550478
7795,-0.9269929,-0.31123644,1.019248,0.53015804,0.31892028,-0.11249325,1.5501882,-0.40250093
5158,-0.93350774,-0.4528483,1.2087814,0.67023915,0.5151761,-0.22301465,1.1999984,-0.47580773
6360,-0.9513623,-0.06126605,0.9318467,0.8005199,0.36513376,-0.15186347,1.0179074,-0.11129109
1920,-1.0412487,-0.68011767,0.98612756,0.8971817,-0.38731542,-0.077306345,0.5346114,-0.3123728
9798,-1.1301506,-0.34218496,1.5691026,1.032702,0.25148106,-0.47440636,0.8988951,-0.026587123
417,-1.9251317,0.35178643,-0.34056917,2.2403817,0.22904882,-1.1110802,0.09725938,0.1406977
7147,-0.064019635,-1.3488562,-0.34369615,2.7776234,-0.6755657,-0.25557202,0.43767577,-1.8763353
4369,-1.8937192,0.33024213,-0.47639441,2.155274,0.10251541,-1.112959,0.097433895,-0.011372892
1321,-0.8948086,-0.3614644,1.1355879,0.6323736,0.5862654,-0.12922645,1.738646,-0.48532486
9966,-1.0484616,-0.22159134,1.2622635,0.7326777,0.33168674,-0.091149546,1.6625662,-0.41331923
4939,-1.136074,-0.17175119,1.3216451,0.71378326,0.6694265,-0.18505919,1.46578,-0.49189296
10873,-0.9390698,-0.3284218,1.3209461,0.81695986,0.50265,-0.100349784,1.2794585,-0.5285883
4227,-0.92691207,-0.25855455,0.90789413,0.5962178,0.4289983,-0.20099458,1.1531526,-0.276261
5128,-2.2283845,0.41017756,-0.51953864,2.5032282,0.46722293,-1.2769969,0.1439116,0.1013466
10073,-2.1169453,0.4986523,-0.82483464,0.71254754,-0.78079134,-1.1171645,0.6819222,-1.3707213
3731,-0.80767727,-0.30028898,0.848036,0.57672006,0.24094251,-0.1980656,1.1235691,-0.12906246
5628,-0.72399604,-0.42482495,0.88387966,0.7191394,-0.6802457,-0.18457057,0.8527911,-0.24833968
8144,-1.3045018,-0.7533392,1.1632243,0.66224825,-0.038270194,-0.14542736,0.7498917,-0.49379802
11077,0.038705632,-0.10149905,-0.09707482,0.11479327,0.09611724,-0.09748618,-0.019315839,0.027755052
6364,0.091351256,0.122563675,0.11628136,0.059507683,0.11591032,-0.028592467,-0.07710573,0.040271804
4834,-2.3959253,0.6919443,-0.81574243,0.9260536,-1.0229537,-1.3001124,0.7092959,-1.4869882
2784,-1.2550317,-0.2680274,1.4795768,0.57589597,0.5574535,-0.2610696,1.6083211,-0.55718637
9187,0.060683385,-0.09597458,0.031338945,0.046905622,-0.08801769,-0.019720808,0.053052932,0.12420307
9642,0.03700633,0.11591187,-0.5905738,0.85381496,0.0925621,-1.1045423,1.6145566,-2.0951126
10965,-0.045945406,0.10668968,0.10742642,0.038105875,0.069036454,-0.018714279,0.07337035,-0.013753355
8024,-1.0144844,-0.41193885,1.294719,0.6877823,0.55004936,-0.28785968,1.2693207,-0.13808146
9116,-1.0997646,-0.3091847,1.073732,0.6804226,0.408608,-0.17398779,1.3020077,-0.26922026
10098,-0.003321141,0.030138344,-0.052231163,0.019082561,0.02763486,-0.063433826,-0.058660865,0.098064125
4893,-0.7076513,-0.078379184,0.79156023,1.0117437,-1.338932,-1.2966715,1.1643472,0.6438403
9696,-1.0786345,-0.21660109,1.4696025,0.9963444,0.4521226,-0.17450783,1.341324,-0.31363922
1062,0.068403065,-0.041410014,-0.08770853,0.022300988,-0.08637057,-0.12016557,0.054344326,0.06871152
10892,-2.6916013,0.48983228,-0.66524786,2.5276246,0.9699054,-1.2677789,0.35695925,0.022974249
5256,-1.173156,-0.26992798,1.2755831,0.66282487,0.7722209,-0.23131573,1.737923,-0.34856036
7615,0.00020688772,0.08284365,0.0099743605,-0.06531888,-0.050203055,0.041720897,0.006024331,0.04238993
8772,-2.6632288,0.14829664,-0.7234746,2.9692473,0.48914266,-1.2794042,0.3625545,0.33908886
594,-2.0971088,0.3980787,-0.52260494,2.499499,0.38617548,-1.1495365,0.19113955,0.10434919
5753,-0.80317897,-0.37893143,0.6924504,0.87315476,-1.0398026,-0.40830117,0.5695567,-0.26426172
5388,-0.890958,-0.392512,1.2614268,0.86593634,0.6968573,-0.25551727,1.2135584,-0.30476078
1209,-1.0077157,-0.5386636,1.7209226,0.67805815,0.34011665,-0.565681,1.346551,-0.36910054
3333,-0.80104023,-0.2505635,0.87811106,0.5621443,0.30305362,-0.120281704,1.1538525,-0.24213925
2073,-2.5263069,0.31866392,-0.68798155,2.617127,0.4159155,-1.1867493,0.28893006,0.087884374
1916,-1.0314931,-0.26686364,1.1277198,0.6296576,0.6994148,-0.156713,1.5735065,-0.3686112
4071,-0.94804573,-0.35799342,1.103856,0.65010417,0.15073882,-0.07143143,1.1892782,-0.43759298
4068,-0.45631766,1.2144133,-0.46677554,1.9305829,0.20252962,-0.0849116,2.0791004,-0.63320184
9129,-1.0978261,-0.33878002,1.137092,0.5069983,0.6156886,-0.1089321,1.3837543,-0.5747051
2547,-2.0960052,0.3217374,-0.58470374,2.2574725,0.21025747,-1.2158376,0.12778282,0.07223795
4999,-2.3811862,0.4813781,-0.50486934,2.6487544,0.4106065,-1.4408165,0.1346251,0.068321876
46,-0.9754555,-0.39446253,1.008635,0.69830334,-0.10244573,0.16048205,0.95452696,-0.6864322
3312,0.0738488,0.025275245,-0.60283834,0.8880832,-0.012125796,-1.054158,1.8269435,-2.2312098
6066,-0.0007865876,0.020369187,0.09237777,-0.11303483,-0.00864844,-0.060788587,0.07732163,0.016478881
8949,-1.5595204,-1.0630059,1.0192978,0.903421,-0.45141613,-0.24237199,0.37838548,-0.2653283
954,-2.5513484,0.44513223,-0.6353191,2.6520913,0.82786065,-1.3917373,0.25994298,0.030727101
6864,0.16538565,0.14077483,-0.35499078,0.8446035,0.14422032,-0.9905946,1.5275517,-2.0406075
349,0.25377074,-0.23641196,-0.6128833,1.1367271,0.77470267,-1.6334829,2.0190568,-2.5739582
9999,0.24523237,-0.3629992,-0.69195306,1.4077089,1.0325484,-1.7025195,2.193207,-2.8111708
10093,0.29232365,-1.6275375,-0.011456081,2.026285,0.6343306,0.22284095,2.1770396,-2.7506976
5885,0.05613862,-0.092985824,0.1056072,-0.091482356,-0.10989028,-0.095751315,0.09679054,-0.019543454
592,-2.0813518,0.38120878,-0.45308176,2.552231,0.3515998,-1.3625084,0.09065055,0.0009834622
1215,-0.74218076,-0.14817387,0.72455037,0.5409883,0.33969718,-0.14093144,0.8399969,-0.39198393
3986,-0.114335924,-0.12282182,-0.0789368,-0.020965353,0.017977566,0.07800238,-0.058760315,-0.066575974
4926,-1.2790798,-0.44949818,1.6360484,0.721867,0.013218859,-0.44459832,1.0863116,-0.25906208
1007,-1.0866522,-0.22626904,1.1117388,0.65826994,0.6274423,-0.10200768,1.459762,-0.44220147
779,-0.85824174,-0.4352648,0.49183884,0.772334,-1.0842757,-0.455901,0.4972964,-0.29708722
8068,-2.030314,0.57503027,-0.7414913,0.7556334,-0.79045665,-1.2527399,0.7415942,-1.2847095
718,-2.433145,0.75012064,-0.56738555,0.86770844,-0.9957223,-1.4236853,0.72541344,-1.5859413
1458,-2.3745189,-1.5888202,-0.14380579,0.37039465,-0.6453482,-1.6313792,0.45693117,-3.4958591
3585,-2.0745163,0.26694694,-1.0166179,0.47135997,-1.3157146,-1.0718592,1.4144814,-1.4469595
2624,-0.7185942,-0.396783,0.5989727,0.85764563,-0.9772131,-0.42589176,0.6192129,-0.12377048
3818,0.07211668,0.16861069,-0.5966192,0.9791062,0.21134675,-1.2903141,1.7933066,-2.3196592
1473,-0.0173361,0.086712584,-0.07252954,0.08896358,-0.08155081,0.033052534,0.052459657,0.046509206
10268,-1.2918372,-0.62205654,0.8760473,0.27093208,-0.4750614,-0.7309712,1.3264017,0.45229915
3873,-0.031810865,0.011298493,0.040551662,-0.11279859,0.11719103,0.012030005,-0.012605384,0.05805303
5364,-1.8198384,0.52932584,-0.6221567,0.68668985,-0.7718636,-1.1326408,0.5357005,-1.2676784
7949,-0.58620834,-0.21551843,0.70137924,0.59109557,0.19365309,-0.18020207,0.60790616,-0.2826014
2323,0.10722847,0.058068424,-0.0038412511,-0.07150075,-0.04590106,-0.05509007,0.0030415952,-0.080129504
8029,-0.011885658,-0.0650059,0.09387709,0.09400126,0.015460193,0.08577669,-0.02301924,-0.075678095
6132,-1.0737978,-0.037913997,1.5814683,0.94133556,0.5843372,-0.26212358,1.4503157,-0.2901565
11076,-1.0434815,-1.6068234,-0.33906218,0.48508477,0.47454986,-1.3314625,0.5177181,-0.47066134
5870,0.040246908,0.08162605,-0.5628083,0.8182227,0.031767048,-1.005583,1.603303,-2.1366608
9651,0.0143407285,-0.05752909,-0.028437153,0.026074737,-0.07313472,0.0011250228,-0.055810153,-0.04976894
5055,-0.67195255,-0.15238185,0.5693206,0.604298,0.06816876,-0.23520887,0.6443923,-0.15896201
4065,-0.87020403,-0.37837514,1.1772965,0.681079,0.3921564,-0.187043,1.3559314,-0.47046393
8428,-1.7099022,0.5692521,-0.6117283,0.5849653,-0.7842741,-1.0284863,0.64249927,-1.1244342
10250,0.0360942,0.0035947533,-0.5179919,0.7398015,0.14396027,-1.047103,1.5890313,-2.152856
2339,-0.5786638,-0.31275034,0.57151085,0.9700417,-1.056567,-0.38489056,0.7154025,-0.11557097
6958,-0.023238286,-0.046980366,0.0037344247,0.027073726,-0.03741406,0.021160305,0.032649934,0.106058404
10110,-1.0766789,-0.21776661,1.3247012,0.7464014,0.54305565,-0.1421122,1.4570199,-0.47860056
2175,0.004837066,0.005675003,-0.018280357,-0.09964277,-0.059463516,-0.057375237,-0.014919743,5.9738755e-05
1029,-1.0453289,-0.30242693,1.2312398,0.84960246,0.505864,-0.11091983,1.0630198,-0.38645628
6065,-0.74820846,-0.4622691,1.019308,0.8051613,0.20609005,-0.21856564,0.80594075,-0.22833444
4464,-2.4694035,0.36478537,-0.6287458,2.7447803,0.47387475,-1.2818291,0.2714376,0.17092073
3708,-1.9168447,0.501914,-0.44366735,2.224927,0.20296893,-1.236331,0.14766368,0.07138075
10661,0.06430402,0.038769424,-0.51780075,0.89886856,0.07022598,-1.1766679,1.7235456,-2.302826
5752,0.15752956,0.032010254,-0.49598408,0.91401607,-0.16499323,-1.1817029,1.5169044,-1.9930542
1935,-1.3159297,-0.38557535,1.243704,0.7744284,0.35174078,-0.1518868,1.1833057,-0.25700155
5886,-0.8280052,-0.24452923,1.0254616,0.6994939,0.4570074,-0.15703541,1.2369672,-0.27439463
1210,-0.02429907,-0.020252302,-0.056327492,0.121572524,0.11422317,0.027207613,-0.019565329,0.046031997
8425,-0.09603788,0.10931665,-0.015790999,0.039043084,0.027093679,-0.099415004,0.12343818,0.06958684
6246,-0.21759781,-0.31022078,-0.5420012,1.1408277,-1.3101811,-1.1592811,0.9903465,-0.61527526
7140,0.099868774,0.055939764,0.08678797,-0.046426713,0.053813323,-0.116034,0.08908884,-0.020372853
